Date,Crop,State,Season,Price,Arrivals,Production,Rainfall,Temperature,Demand
2023-04-30,34,4,0,3180,6269,3936163,34,37,717798.8333805302
2023-05-31,34,4,0,2251,5484,2654230,40,33,743883.3657975427
2023-06-30,34,4,0,7050,4534,1451865,259,30,85228.28613887531
2023-07-31,34,4,0,7086,682,1025978,226,33,108011.52318758956
2023-08-31,34,4,0,4362,3429,1469759,166,32,413281.9464919466
2023-09-30,34,4,0,6745,239,1994317,13,37,303928.01628227095
2023-10-31,34,4,0,6996,2080,1761542,23,28,169485.62888763743
2023-11-30,34,4,0,7660,2584,533307,4,33,16014.99529086002
2023-12-31,34,4,0,6457,992,1335453,17,9,228796.7926018637
2015-01-31,34,5,0,3554,2344,1536329,17,9,631031.6275219407
2015-02-28,34,5,0,7659,2246,800512,17,9,25382.325383474705
2015-03-31,34,5,0,4096,3737,916917,17,9,261373.1367441803
2015-04-30,34,5,0,1627,8958,2826972,17,9,8264.941530251084
2015-05-31,34,5,0,3248,5265,3647898,17,9,897744.2100382237
2015-06-30,34,5,0,4987,2473,1150837,17,9,314021.6377390548
2015-07-31,34,5,0,7416,2033,1028841,17,9,57846.052309072045
2015-08-31,34,5,0,6505,3234,880267,17,9,105158.49935701194
2015-09-30,34,5,0,3350,3169,1158864,17,9,436055.98496633436
2015-10-31,34,5,0,3798,3738,1417403,17,9,434822.02013388486
2015-11-30,34,5,0,6677,3370,1767578,17,9,182402.5940291507
2015-12-31,34,5,0,3805,3461,672429,17,9,216799.2356359527
2016-01-31,34,5,0,4212,1140,1201197,17,9,496443.70300712116
2016-02-29,34,5,0,3985,1729,919259,17,9,372494.5867365149
2016-03-31,34,5,0,3137,2665,989284,17,9,423010.69549729803
2016-04-30,34,5,0,2705,6637,3659772,17,9,634081.7162471964
2016-05-31,34,5,0,3357,7006,2938642,17,9,376435.072016426
2016-06-30,34,5,0,6722,2492,1648629,17,9,189996.0460303995
2016-07-31,34,5,0,5449,2837,574080,17,9,125197.09126491335
2016-08-31,34,5,0,7687,1597,1551052,17,9,49446.14116958307
2016-09-30,34,5,0,4968,1278,724202,17,9,235313.70989671678
2016-10-31,34,5,0,7885,391,1485310,17,9,19897.4987102757
2016-11-30,34,5,0,5754,4440,1308954,17,9,185834.09627684456
2016-12-31,34,5,0,6459,169,1437368,17,9,271241.58105346665
2017-01-31,34,5,0,4102,1062,956551,17,9,410864.78171869507
2017-02-28,34,5,0,4982,695,1206436,17,9,419686.7461133761
2017-03-31,34,5,0,6494,2625,714069,17,9,95023.42950903889
2017-04-30,34,5,0,1523,4747,3295531,17,9,1259326.6031281583
2017-05-31,34,5,0,3418,7227,3531785,17,9,396760.4629689087
2017-06-30,34,5,0,3214,118,1468015,17,9,866495.4007595051
2017-07-31,34,5,0,4199,1717,1921966,17,9,738480.2144457826
2017-08-31,34,5,0,7325,2305,1366420,17,9,85385.62500143428
2017-09-30,34,5,0,4791,2009,1620848,17,9,504603.8482818333
2017-10-31,34,5,0,5735,2947,904510,17,9,171986.8867975975
2017-11-30,34,5,0,7332,1811,1293612,17,9,85904.32534990083
2017-12-31,34,5,0,4162,1236,1461754,17,9,604625.3721167293
2018-01-31,34,5,0,6138,3783,1147374,17,9,154497.08012276373
2018-02-28,34,5,0,7711,738,1540238,17,9,50562.74210386445
2018-03-31,34,5,0,3218,435,1804698,17,9,1026306.9024668034
2018-04-30,34,5,0,1984,4723,2241831,17,9,800172.0754170035
2018-05-31,34,5,0,3449,5731,3818796,17,9,787461.6661328078
2018-06-30,34,5,0,3520,2204,806524,17,9,340837.32271412486
2018-07-31,34,5,0,5067,437,1097117,17,9,382432.433638813
2018-08-31,34,5,0,3000,1498,1163729,17,9,606012.8671153613
2018-09-30,34,5,0,5539,4362,864265,17,9,136766.8648144623
2018-10-31,34,5,0,4563,273,1386943,17,9,577484.9558145533
2018-11-30,34,5,0,5623,3297,1504320,17,9,282815.56871113955
2018-12-31,34,5,0,4172,1087,1088018,17,9,457487.6321363254
2019-01-31,34,5,0,5372,408,1673934,17,9,524531.6001571161
2019-02-28,34,5,0,6315,3657,1717530,17,9,214312.86431611053
2019-03-31,34,5,0,3364,2155,1874835,17,9,825833.1519239633
2019-04-30,34,5,0,2364,7611,2279270,17,9,246422.02281477835
2019-05-31,34,5,0,2114,6124,2189941,17,9,513716.91064859193
2019-06-30,34,5,0,4573,1953,1586162,17,9,531612.8450591393
2019-07-31,34,5,0,6649,905,1496022,17,9,226791.3653919853
2019-08-31,34,5,0,4746,256,1043854,17,9,412272.6690286358
2019-09-30,34,5,0,3236,2991,782777,17,9,310994.2752556233
2019-10-31,34,5,0,4843,232,1549937,17,9,595518.3765202964
2019-11-30,34,5,0,5668,3828,1649344,17,9,275833.97932115773
2019-12-31,34,5,0,7558,3408,1369897,17,9,46696.568652475595
2020-01-31,34,5,0,3874,4965,1836703,17,9,424024.49639827805
2020-02-29,34,5,0,5505,3557,1415333,17,9,266557.68698302464
2020-03-31,34,5,0,3317,3746,1043595,17,9,356277.3731590788
2020-04-30,34,5,0,1430,4199,2478754,17,9,1084881.1417708402
2020-05-31,34,5,0,3321,6979,3970653,17,9,519552.35823176766
2020-06-30,34,5,0,6015,4824,1450806,17,9,166648.49653905502
2020-07-31,34,5,0,7923,1231,683317,17,9,5457.334483970567
2020-08-31,34,5,0,4853,1315,1597828,17,9,536305.7300535081
2020-09-30,34,5,0,7091,178,612229,17,9,67987.76607686008
2020-10-31,34,5,0,4297,1834,1127236,17,9,415157.1269267127
2020-11-30,34,5,0,7896,3511,1956094,17,9,15057.627857248854
2020-12-31,34,5,0,7881,826,1842458,17,9,24270.3858752949
2021-01-31,34,5,0,7456,1023,1068544,17,9,64062.50356162503
2021-02-28,34,5,0,4689,4544,1036998,17,9,212165.83722299268
2021-03-31,34,5,0,5018,857,684405,17,9,230649.62416086215
2021-04-30,34,5,0,1347,4686,3254303,17,9,1295739.4872781164
2021-05-31,34,5,0,2920,4589,2283542,17,9,709792.0188965868
2021-06-30,34,5,0,7181,2686,746641,17,9,53425.91765872828
2021-07-31,34,5,0,5459,1371,512337,17,9,137805.71106056665
2021-08-31,34,5,0,6958,4573,1899217,17,9,121249.72281041271
2021-09-30,34,5,0,6307,3279,531276,17,9,71327.99348304163
2021-10-31,34,5,0,4587,2748,1873434,17,9,554690.870485341
2021-11-30,34,5,0,4395,3701,1432223,17,9,379555.1867616578
2021-12-31,34,5,0,5565,1328,1121409,17,9,290664.0628393806
2022-01-31,34,5,0,3932,300,1582272,17,9,777456.9477968651
2022-02-28,34,5,0,6813,3737,1587361,17,9,137335.3640372341
2022-03-31,34,5,0,7597,3197,1012741,17,9,32643.880616614824
2022-04-30,34,5,0,2480,5911,3401084,17,9,803777.722371615
2022-05-31,34,5,0,1450,6669,3056806,17,9,646304.7380951039
2022-06-30,34,5,0,3151,1027,533492,17,9,286356.7856360104
2022-07-31,34,5,0,7930,960,694228,17,9,5195.309930079306
2022-08-31,34,5,0,3124,4888,1374692,17,9,382268.2602009009
2022-09-30,34,5,0,5605,468,1262194,17,9,357885.97669271124
2022-10-31,34,5,0,4619,2602,1227191,17,9,368357.57163833
2022-11-30,34,5,0,5875,1789,1354109,17,9,287817.38797967375
2022-12-31,34,5,0,6999,2000,1331004,17,9,129155.85845626381
2023-01-31,34,5,0,6830,3780,743019,17,9,62842.97767406019
2023-02-28,34,5,0,5325,1631,1870392,17,9,511577.942282243
2023-03-31,34,5,0,7829,2742,1445523,17,9,21106.18395111383
2023-04-30,34,5,0,2052,7868,3561855,17,9,330729.3651859104
2023-05-31,34,5,0,1992,6141,3486111,17,9,829781.9609968853
2023-06-30,34,5,0,3953,4875,1597353,17,9,369787.58049884316
2023-07-31,34,5,0,7108,2474,593676,17,9,47836.99391926628
2023-08-31,34,5,0,3930,3466,502276,17,9,156968.96260327406
2023-09-30,34,5,0,4575,2382,1949494,17,9,613200.5931572021
2023-10-31,34,5,0,7056,4975,634464,17,9,33346.88092819591
2023-11-30,34,5,0,5703,1825,952567,17,9,217786.34969800914
2023-12-31,34,5,0,7044,2185,1222751,17,9,110303.11528954937
2015-01-31,34,6,0,5788,317,1980023,17,9,527655.2639494007
2015-02-28,34,6,0,7828,3098,1329099,17,9,18409.643700680335
2015-03-31,34,6,0,6972,353,1725963,17,9,212536.46493602928
2015-04-30,34,6,0,2127,8648,2835935,17,9,79413.32866288543
2015-05-31,34,6,0,2057,4561,2657455,17,9,972570.2855537795
2015-06-30,34,6,0,5073,214,605961,17,9,216288.30967919275
2015-07-31,34,6,0,4718,3250,596761,17,9,156240.74563467642
2015-08-31,34,6,0,6804,809,1158308,17,9,157249.35799328706
2015-09-30,34,6,0,6293,664,1839837,17,9,363080.0694835139
2015-10-31,34,6,0,5238,4727,836726,17,9,136904.29307742714
2015-11-30,34,6,0,7418,4544,1568421,17,9,56165.96798086068
2015-12-31,34,6,0,4661,3559,750967,17,9,189265.54629023588
2016-01-31,34,6,0,7663,4654,1911923,17,9,38518.66200790151
2016-02-29,34,6,0,7523,1132,682543,17,9,35362.304034099514
2016-03-31,34,6,0,4680,1641,1964276,17,9,666039.8698644458
2016-04-30,34,6,0,1635,4706,3460660,17,9,1312104.2147589908
2016-05-31,34,6,0,1339,5616,2117449,17,9,661752.2600442133
2016-06-30,34,6,0,7654,3910,1702152,17,9,41257.84697089239
2016-07-31,34,6,0,6620,2234,682454,17,9,88313.30727175844
2016-08-31,34,6,0,6434,157,1179281,17,9,226463.69066886898
2016-09-30,34,6,0,7663,1725,1981749,17,9,66889.1095276845
2016-10-31,34,6,0,3621,4521,1777885,17,9,483674.741908763
2016-11-30,34,6,0,5305,4286,736318,17,9,129707.47557583565
2016-12-31,34,6,0,4322,4082,755496,17,9,189560.32784065796
2017-01-31,34,6,0,7797,3673,1948583,17,9,28824.524005755844
2017-02-28,34,6,0,4718,2378,550673,17,9,166072.8462219462
2017-03-31,34,6,0,6428,1388,1672516,17,9,277487.30658898654
2017-04-30,34,6,0,2839,5007,3163106,17,9,904022.6668811282
2017-05-31,34,6,0,2537,5769,3246031,17,9,794210.7263046466
2017-06-30,34,6,0,6320,2638,1656339,17,9,245429.09846835706
2017-07-31,34,6,0,7041,4611,500449,17,9,29144.508446590065
2017-08-31,34,6,0,6253,1285,1064155,17,9,198904.8081596943
2017-09-30,34,6,0,6424,587,802575,17,9,147558.862989537
2017-10-31,34,6,0,3596,1602,1402902,17,9,634496.5657594572
2017-11-30,34,6,0,6500,1247,1790379,17,9,288666.9251479815
2017-12-31,34,6,0,7350,4921,782354,17,9,28652.789127198426
2018-01-31,34,6,0,7827,1604,1557888,17,9,27209.349478693777
2018-02-28,34,6,0,6237,3866,814232,17,9,102145.58743368156
2018-03-31,34,6,0,3047,1861,1310883,17,9,643462.9808625684
2018-04-30,34,6,0,2191,8839,2472416,17,9,30346.392534726918
2018-05-31,34,6,0,2849,7354,2267324,17,9,265745.3714732615
2018-06-30,34,6,0,4938,2421,1711403,17,9,478367.9136445436
2018-07-31,34,6,0,5157,4213,1654466,17,9,312239.06546313997
2018-08-31,34,6,0,5505,4368,1502451,17,9,240733.8463290101
2018-09-30,34,6,0,5950,1263,859890,17,9,189187.6404802952
2018-10-31,34,6,0,3023,3863,1178799,17,9,418175.38220876874
2018-11-30,34,6,0,7924,297,1851004,17,9,16338.59695283639
2018-12-31,34,6,0,5307,4156,1042921,17,9,188653.59133395966
2019-01-31,34,6,0,4651,4459,1856903,17,9,391624.5979214734
2019-02-28,34,6,0,6453,136,1091945,17,9,207635.463585242
2019-03-31,34,6,0,6131,2318,1832210,17,9,317302.080508252
2019-04-30,34,6,0,2452,5925,3559939,17,9,841746.1984351071
2019-05-31,34,6,0,1785,5091,3354291,17,9,1130216.6406997219
2019-06-30,34,6,0,3897,4019,1253995,17,9,355529.53748490964
2019-07-31,34,6,0,7155,4841,1042342,17,9,50656.517751825704
2019-08-31,34,6,0,6937,325,625404,17,9,79900.6129333869
2019-09-30,34,6,0,6909,1161,1949724,17,9,231008.89428130141
2019-10-31,34,6,0,3566,1523,551078,17,9,253620.31592711466
2019-11-30,34,6,0,3508,1160,1918077,17,9,937773.1053917074
2019-12-31,34,6,0,3763,3031,1410057,17,9,494878.6166083552
2020-01-31,34,6,0,4431,1882,1183642,17,9,417325.69616214244
2020-02-29,34,6,0,5642,3656,604765,17,9,105676.12758333755
2020-03-31,34,6,0,3434,2577,1384151,17,9,563414.2168425772
2020-04-30,34,6,0,1940,8375,3175774,17,9,164798.32034510432
2020-05-31,34,6,0,2131,8314,3221964,17,9,177957.50869939593
2020-06-30,34,6,0,4451,236,1792682,17,9,774039.3611743543
2020-07-31,34,6,0,5196,514,1390486,17,9,459184.07606920553
2020-08-31,34,6,0,5169,1337,1523982,17,9,458788.58821841306
2020-09-30,34,6,0,6273,1418,1312777,17,9,238375.20736670424
2020-10-31,34,6,0,7543,1235,576020,17,9,28209.547667239847
2020-11-30,34,6,0,4858,3214,1008914,17,9,254456.02470660122
2020-12-31,34,6,0,3423,222,1584974,17,9,884164.9183320289
2021-01-31,34,6,0,6389,540,1109982,17,9,209785.26877308727
2021-02-28,34,6,0,4639,1531,1069034,17,9,372456.83073650673
2021-03-31,34,6,0,5455,2206,1928186,17,9,462529.2791634257
2021-04-30,34,6,0,1912,6334,2963078,17,9,666285.1398062785
2021-05-31,34,6,0,2102,4255,2785606,17,9,1081633.4229039594
2021-06-30,34,6,0,3570,3421,707521,17,9,242643.6655931215
2021-07-31,34,6,0,7369,1749,1163127,17,9,73571.60115323521
2021-08-31,34,6,0,3619,1386,848002,17,9,392678.17008204904
2021-09-30,34,6,0,3690,1569,1607834,17,9,714828.6266347211
2021-10-31,34,6,0,7979,4212,1720347,17,9,2058.2138504642267
2021-11-30,34,6,0,5062,4504,530606,17,9,97185.44733818613
2021-12-31,34,6,0,3230,3216,1828496,17,9,700093.525712783
2022-01-31,34,6,0,4989,980,1483769,17,9,497274.012020329
2022-02-28,34,6,0,4727,1060,834128,17,9,300866.13615908433
2022-03-31,34,6,0,4248,1114,1769487,17,9,726755.9039476723
2022-04-30,34,6,0,3185,6241,2579089,17,9,474667.5556803938
2022-05-31,34,6,0,2837,6357,2194777,17,9,414878.356450736
2022-06-30,34,6,0,3425,4004,1400464,17,9,444101.7102814957
2022-07-31,34,6,0,6615,4088,959585,17,9,90431.19985490611
2022-08-31,34,6,0,6190,451,1273543,17,9,273334.55746800394
2022-09-30,34,6,0,5166,1201,978047,17,9,299986.671039205
2022-10-31,34,6,0,7939,1522,1385322,17,9,8346.532533450449
2022-11-30,34,6,0,7993,843,873099,17,9,395.76684499930354
2022-12-31,34,6,0,5897,4024,1434907,17,9,208162.31797217586
2023-01-31,34,6,0,4440,1135,1950390,17,9,758004.3672933907
2023-02-28,34,6,0,7286,3818,908807,17,9,46488.83349636997
2023-03-31,34,6,0,5054,2608,1471285,17,9,384394.1947055221
2023-04-30,34,6,0,2048,6059,3127420,17,9,758680.7247212201
2023-05-31,34,6,0,2750,6704,3830741,17,9,639329.7662876081
2023-06-30,34,6,0,3869,3362,576732,17,9,186384.54272404202
2023-07-31,34,6,0,5130,2687,1564684,17,9,393310.4136678326
2023-08-31,34,6,0,7685,3897,1347205,17,9,29779.13831801038
2023-09-30,34,6,0,6306,4778,1900376,17,9,188295.31312269016
2023-10-31,34,6,0,6092,1271,807048,17,9,165073.19313811747
2023-11-30,34,6,0,3656,1891,1818264,17,9,779417.1920576321
2023-12-31,34,6,0,5620,902,1044530,17,9,279325.0218121363
2015-01-31,35,0,0,5775,832,842023,22,11,210974.01974152474
2015-02-28,35,0,0,4887,119,511174,1,9,195425.5881717196
2015-03-31,35,0,0,5484,3586,1079008,35,36,202640.3710877369
2015-04-30,35,0,0,2488,6189,3011704,16,36,644448.8947712422
2015-05-31,35,0,0,2964,8164,2235240,23,34,127936.57240778879
2015-06-30,35,0,0,3543,2097,940972,184,33,400965.6662660995
2015-07-31,35,0,0,6184,2839,1750855,287,33,269268.81064167275
2015-08-31,35,0,0,7527,513,584924,255,25,31177.48172253254
2015-09-30,35,0,0,4895,4574,1033995,40,33,196094.97576083057
2015-10-31,35,0,0,7462,1975,568241,17,30,28671.2945471456
2015-11-30,35,0,0,7227,257,648170,24,27,59268.947643622945
2015-12-31,35,0,0,4127,789,1570923,26,7,691678.5202293533
2016-01-31,35,0,0,5391,2528,1614571,19,13,376197.1098593667
2016-02-29,35,0,0,4915,2340,1356449,6,10,385107.7469310644
2016-03-31,35,0,0,3495,720,506442,41,35,261768.00431497238
2016-04-30,35,0,0,3207,6058,2119360,45,36,412595.4510821035
2016-05-31,35,0,0,2869,8157,3522106,49,33,207169.20082958587
2016-06-30,35,0,0,4726,4622,765123,253,26,151391.39847004114
2016-07-31,35,0,0,5030,502,1301036,160,32,453884.7200185726
2016-08-31,35,0,0,6769,1133,1787278,160,29,236682.23234578117
2016-09-30,35,0,0,6193,477,1317677,14,39,279160.7915662108
2016-10-31,35,0,0,4913,2404,1406391,38,38,395697.53408756177
2016-11-30,35,0,0,4711,3107,622892,35,38,166840.95836446018
2016-12-31,35,0,0,3489,4532,1455401,14,6,405718.8657425433
2017-01-31,35,0,0,6957,3059,1651801,0,8,139398.5051909758
2017-02-28,35,0,0,5107,768,1217309,24,8,400609.86653603014
2017-03-31,35,0,0,6763,3383,1424471,31,31,135230.07062194083
2017-04-30,35,0,0,2492,8239,2833410,39,33,161171.02082748266
2017-05-31,35,0,0,1618,8122,2040577,14,38,155754.81146968453
2017-06-30,35,0,0,5103,762,742901,274,27,245004.19856592934
2017-07-31,35,0,0,7221,138,1693860,283,32,158254.12649314682
2017-08-31,35,0,0,3746,1609,703305,272,25,306243.24303156324
2017-09-30,35,0,0,7032,1710,1011602,14,33,97115.28817675462
2017-10-31,35,0,0,3555,1758,1821086,42,25,812003.777515087
2017-11-30,35,0,0,7891,3921,723434,36,30,4445.160260606436
2017-12-31,35,0,0,6066,2219,1136209,23,5,205030.47493421426
2018-01-31,35,0,0,5760,4030,571416,10,11,87584.54776152121
2018-02-28,35,0,0,7673,424,1426623,12,7,51965.39828173101
2018-03-31,35,0,0,6570,2368,939160,4,25,122050.44011758231
2018-04-30,35,0,0,2596,7883,2393369,8,38,197553.15262487877
2018-05-31,35,0,0,2849,8250,2899635,15,34,151921.77667192
2018-06-30,35,0,0,3986,2638,662794,245,33,234242.22924152532
2018-07-31,35,0,0,5794,1195,1753930,183,29,416263.16552550235
2018-08-31,35,0,0,5944,2959,1378849,196,31,235729.22996933953
2018-09-30,35,0,0,7163,2074,1669635,39,28,131179.02391647163
2018-10-31,35,0,0,6366,4545,1350810,34,32,134828.48373608585
2018-11-30,35,0,0,3585,3901,992280,16,31,309084.732642355
2018-12-31,35,0,0,3339,640,1557417,27,5,841070.4721376403
2019-01-31,35,0,0,3327,800,500601,29,8,265846.1925896583
2019-02-28,35,0,0,6024,4286,1578483,0,10,202127.53230301166
2019-03-31,35,0,0,6256,3559,1885769,45,35,245750.35902581466
2019-04-30,35,0,0,1251,5264,2460181,5,26,858678.8985405982
2019-05-31,35,0,0,1227,8863,3046632,30,34,34156.0771637701
2019-06-30,35,0,0,5220,2961,641480,252,27,148654.7965522421
2019-07-31,35,0,0,6654,4443,1368406,221,29,114761.45740432153
2019-08-31,35,0,0,7844,403,1788572,265,25,28693.32061510275
2019-09-30,35,0,0,3412,1134,1844704,44,27,922474.7942372587
2019-10-31,35,0,0,4186,2334,845703,7,29,297515.8640007516
2019-11-30,35,0,0,5406,3245,1828383,5,29,376492.1332178856
2019-12-31,35,0,0,5516,2068,1466583,27,13,348383.02646690566
2020-01-31,35,0,0,3068,4703,585028,8,5,171527.33821895762
2020-02-29,35,0,0,5128,1710,661119,5,13,191210.30142511148
2020-03-31,35,0,0,6200,3441,1281200,20,35,176144.77049695616
2020-04-30,35,0,0,3222,5318,3351155,47,28,814938.3278341872
2020-05-31,35,0,0,2282,6663,3398703,30,37,626493.9211850625
2020-06-30,35,0,0,3538,2997,1202918,233,25,446083.4035581819
2020-07-31,35,0,0,5981,1376,574719,253,29,121821.19580039164
2020-08-31,35,0,0,6510,3335,1754113,256,31,202924.42676149204
2020-09-30,35,0,0,3430,4619,1253959,6,39,347233.7440558396
2020-10-31,35,0,0,5329,4039,525604,32,32,96042.65291157227
2020-11-30,35,0,0,7737,1866,1105550,23,31,26458.443275788683
2020-12-31,35,0,0,6130,3238,1936243,17,9,286819.83135117905
2021-01-31,35,0,0,7706,1531,595166,4,10,16832.72770370135
2021-02-28,35,0,0,3387,2061,1404929,16,12,622964.6973805972
2021-03-31,35,0,0,6590,916,1216475,18,32,190056.96473864696
2021-04-30,35,0,0,2334,4095,3668373,16,32,1412003.4235073305
2021-05-31,35,0,0,2308,6667,3955494,21,27,724548.9002949494
2021-06-30,35,0,0,7339,370,1148553,268,34,88204.11303378876
2021-07-31,35,0,0,3024,4452,1115654,216,26,349394.9699834197
2021-08-31,35,0,0,5988,3843,1267453,291,30,180882.46804086992
2021-09-30,35,0,0,4512,1495,1762183,29,38,638146.3889226043
2021-10-31,35,0,0,5512,599,1908739,31,34,550645.3840418366
2021-11-30,35,0,0,6535,3916,728091,18,34,74276.27176664687
2021-12-31,35,0,0,5778,3943,1207287,17,10,186771.44579959623
2022-01-31,35,0,0,7564,4531,1827543,2,5,46995.73615493711
2022-02-28,35,0,0,4681,1670,1924127,6,8,647324.1071336288
2022-03-31,35,0,0,7680,2624,1273470,32,37,33671.18674383946
2022-04-30,35,0,0,2999,8623,2483186,40,28,61941.075693991304
2022-05-31,35,0,0,3265,8667,3984813,18,26,82556.04068691403
2022-06-30,35,0,0,3342,3310,650015,217,28,238526.12094303648
2022-07-31,35,0,0,4881,4004,958504,240,34,206216.2782497113
2022-08-31,35,0,0,4759,2032,703691,171,33,219695.26413276122
2022-09-30,35,0,0,5035,4770,1350179,48,39,233562.37933324664
2022-10-31,35,0,0,3148,2145,926313,37,36,426877.6204288748
2022-11-30,35,0,0,7331,1581,1602915,6,25,107111.9917756043
2022-12-31,35,0,0,5237,1320,1166507,24,5,341878.2322980548
2023-01-31,35,0,0,4565,3171,1636443,18,11,452919.44215091004
2023-02-28,35,0,0,5815,4923,1024959,13,12,125578.41038896544
2023-03-31,35,0,0,4177,3024,929386,27,26,293715.869333553
2023-04-30,35,0,0,2739,8973,2026795,17,30,1333.6247582906378
2023-05-31,35,0,0,1704,6719,2625312,12,37,520167.1349906297
2023-06-30,35,0,0,5423,4916,1217465,248,25,176501.20752005107
2023-07-31,35,0,0,7086,4506,1344272,219,30,74898.82459864157
2023-08-31,35,0,0,7978,4196,722706,298,29,0.0
2023-09-30,35,0,0,6455,4193,1961831,14,33,199682.15291418182
2023-10-31,35,0,0,3564,1358,1812848,13,35,851352.7153598022
2023-11-30,35,0,0,7919,2503,954355,13,28,5090.997245528626
2023-12-31,35,0,0,5053,4658,1293981,28,5,228387.52201067965
2015-01-31,35,1,0,5834,1766,1445845,13,12,312159.0715326645
2015-02-28,35,1,0,3013,1506,1083322,14,5,561150.0754982013
2015-03-31,35,1,0,4741,450,1290070,30,39,497209.86813436355
2015-04-30,35,1,0,1716,5505,2449896,18,39,744386.211361806
2015-05-31,35,1,0,2237,4047,2373716,47,28,938504.5410290792
2015-06-30,35,1,0,7573,218,1263902,256,34,62604.23463623166
2015-07-31,35,1,0,6547,1652,1560960,151,27,228490.57995660414
2015-08-31,35,1,0,6581,3466,643276,247,25,69175.28060706242
2015-09-30,35,1,0,6418,4520,703037,3,34,68291.28168930828
2015-10-31,35,1,0,5600,2068,790306,3,39,181329.89994015495
2015-11-30,35,1,0,6060,2095,618505,17,33,114013.11672298663
2015-12-31,35,1,0,3669,4661,1705461,16,9,443134.4052290677
2016-01-31,35,1,0,6850,1310,669540,0,8,80858.77156167434
2016-02-29,35,1,0,3465,860,711355,10,12,363871.1508980748
2016-03-31,35,1,0,6083,1624,1258556,19,28,244891.92188951597
2016-04-30,35,1,0,2878,4424,2142610,23,25,695057.1924328308
2016-05-31,35,1,0,2662,5514,2856345,28,28,734865.1302404258
2016-06-30,35,1,0,3316,1867,1406675,257,34,651139.227533784
2016-07-31,35,1,0,6871,4216,1616458,181,32,119014.26013772341
2016-08-31,35,1,0,6438,4177,579895,255,28,59882.013427986865
2016-09-30,35,1,0,6427,4755,619368,31,38,56666.41351190726
2016-10-31,35,1,0,3013,805,1431603,4,31,811089.4783971303
2016-11-30,35,1,0,6632,2359,930942,11,27,115812.47860524256
2016-12-31,35,1,0,5158,3236,521934,3,10,118022.0723120847
2017-01-31,35,1,0,5498,2981,1269455,7,8,263648.6399779308
2017-02-28,35,1,0,3673,1919,689787,12,14,292691.617409424
2017-03-31,35,1,0,3450,407,1236508,5,33,669993.1996914919
2017-04-30,35,1,0,1628,5359,3115216,13,30,1000145.3989676241
2017-05-31,35,1,0,1420,8247,2766896,0,29,186116.34031663218
2017-06-30,35,1,0,5899,990,1302680,163,28,302051.24304261577
2017-07-31,35,1,0,7505,1369,857690,222,28,43100.29417641445
2017-08-31,35,1,0,7490,1382,758143,206,33,39238.95754518425
2017-09-30,35,1,0,7361,439,794243,49,30,58422.73492324614
2017-10-31,35,1,0,7729,628,732907,6,30,21275.295701874235
2017-11-30,35,1,0,4257,3687,1122261,19,34,308569.092076733
2017-12-31,35,1,0,5632,661,1667492,8,11,454255.5123125
2018-01-31,35,1,0,7570,2335,714858,25,8,27054.439502218258
2018-02-28,35,1,0,5950,4847,1576221,15,14,184456.29926435978
2018-03-31,35,1,0,4453,3547,551860,29,39,147543.6434203746
2018-04-30,35,1,0,3375,6599,3687960,17,30,564526.2441269269
2018-05-31,35,1,0,2267,5512,2349058,28,32,649633.3203698838
2018-06-30,35,1,0,7961,4390,1580997,216,32,1722.323645201293
2018-07-31,35,1,0,7965,1374,642850,220,31,887.2712752319853
2018-08-31,35,1,0,4503,4335,1486189,290,27,334914.8784104099
2018-09-30,35,1,0,4465,1240,691337,40,39,262394.081395598
2018-10-31,35,1,0,4276,3924,712026,29,32,186056.14106427948
2018-11-30,35,1,0,5257,4057,1529937,36,38,286115.40497955057
2018-12-31,35,1,0,7165,2578,634467,18,6,46098.18479727066
2019-01-31,35,1,0,4253,1562,1494746,25,10,576541.4016104965
2019-02-28,35,1,0,5122,2781,567108,17,13,140158.23683868113
2019-03-31,35,1,0,6516,2501,1176811,43,33,155606.96442384788
2019-04-30,35,1,0,3162,8924,2635035,6,39,10271.497794619958
2019-05-31,35,1,0,2978,4033,2847279,34,30,983219.3125701557
2019-06-30,35,1,0,6376,2478,1941774,263,32,282341.45165336947
2019-07-31,35,1,0,7060,2395,646261,211,33,54534.484249773064
2019-08-31,35,1,0,7512,180,691688,213,33,39592.27336899921
2019-09-30,35,1,0,7233,3450,1087967,43,38,62573.015390687746
2019-10-31,35,1,0,3235,3565,847957,13,35,304031.5875374464
2019-11-30,35,1,0,3443,119,1283200,48,36,719756.0249046044
2019-12-31,35,1,0,7209,3379,1606498,13,14,96596.2059503258
2020-01-31,35,1,0,3896,3038,1375944,25,8,465892.24041732674
2020-02-29,35,1,0,4241,1895,1512150,15,10,558873.2483748312
2020-03-31,35,1,0,5443,4527,1531862,13,26,241422.7721110308
2020-04-30,35,1,0,2221,5959,3059114,30,27,742955.7624741418
2020-05-31,35,1,0,2230,4984,2566213,34,27,822972.2042808774
2020-06-30,35,1,0,6783,3307,995415,192,28,94204.33091155154
2020-07-31,35,1,0,3617,4417,613878,279,32,170546.12467560673
2020-08-31,35,1,0,7415,4092,1732852,256,26,66575.07175628102
2020-09-30,35,1,0,4415,341,1563504,45,28,671756.2896890966
2020-10-31,35,1,0,6080,1740,556010,27,30,106652.30560226325
2020-11-30,35,1,0,3634,2966,970285,5,37,353858.701060515
